text_id,text,type
1087562,negreira,PERSON
1086547,barsa,ORGANIZATION
1084109,ancelotti,PERSON
1084109,barsa,PERSON
1086332,barsa,ORGANIZATION
1082157,barsa,PERSON
1082157,barcelona,ORGANIZATION
1082157,real madrid,ORGANIZATION
1087851,barsa,ORGANIZATION
1086505,negreira,PERSON
1086173,barsa,ORGANIZATION
1086173,madrid,ORGANIZATION
1085114,madrid,ORGANIZATION
1089975,fc barcelona,ORGANIZATION
1089975,enríquez negreira,PERSON
1088981,negreira,PERSON
1088257,negreira,PERSON
1089668,xavi,PERSON
1089668,negreira,PERSON
1087516,negreira,PERSON
1087516,madrid,ORGANIZATION
1088660,uefa,ORGANIZATION
1088660,negreira',TITLE
1088660,barcelona,ORGANIZATION
1086506,negreira,PERSON
1084724,madrid,ORGANIZATION
1088641,negreira,PERSON
1083864,madrid,ORGANIZATION
1088646,cta,ORGANIZATION
1088646,barça,ORGANIZATION
1088646,real madrid,ORGANIZATION
1088646,barça,ORGANIZATION
1084906,negreira,PERSON
1083692,barsa,PERSON
1088587,enríquez negreira,PERSON
1087282,negreira,PERSON
1086406,gavi,PERSON
1082120,fiscalía,ORGANIZATION
1082120,negreira,EVENT
1088204,barsa,PERSON
1090083,negreira,PERSON
1090083,fc barcelona,ORGANIZATION
1082652,barcelona,ORGANIZATION
1082652,real madrid,ORGANIZATION
1083174,barsa,ORGANIZATION
1089810,negreira,PERSON
1084029,madrid,ORGANIZATION
1084029,barsa,ORGANIZATION
1086729,barsa,ORGANIZATION
1086206,real madrid,ORGANIZATION
1086206,barsa,ORGANIZATION
1086034,barça,ORGANIZATION
1086034,negreira,PERSON
1083357,xavi,PERSON
1083357,negreira,PERSON
1083357,ancelotti,PERSON
1089736,negreira,PERSON
1089736,real madrid,ORGANIZATION
1089736,barcelona,ORGANIZATION
1086827,negreira,LOCATION
1088714,negreira,ORGANIZATION
1083115,barsa,ORGANIZATION
1085061,xavi,PERSON
1085244,negreira,PERSON
1083872,negreira,PERSON
1082327,barça,ORGANIZATION
1088523,negreira,PERSON
1089252,negreira,PERSON
1087201,madrid,ORGANIZATION
1087746,barsa,ORGANIZATION
1083236,negreira,PERSON
1089271,barça,ORGANIZATION
1089271,negreira,PERSON
1087179,barsa,ORGANIZATION
1082535,barsa,ORGANIZATION
1082090,barsa,ORGANIZATION
1084003,barsa,ORGANIZATION
1089327,negreira,PERSON
1083483,negreira,PERSON
1087600,barsa,PERSON
1087600,madrid,ORGANIZATION
1083791,barsa,PERSON
1085410,real madrid,ORGANIZATION
1082067,barsa,ORGANIZATION
1084179,barsa,ORGANIZATION
1089318,cta,ORGANIZATION
1089318,negreira,PERSON
1086723,madrid,ORGANIZATION
1086723,barsa,ORGANIZATION
1085574,negreira,PERSON
1085574,gavi,PERSON
1085574,araujo,PERSON
1084242,barsa,ORGANIZATION
1086674,negreira,PERSON
1083384,madrid,ORGANIZATION
1083384,madrid,ORGANIZATION
1083384,barsa,PERSON
1085295,madrid,ORGANIZATION
1085295,barsa,ORGANIZATION
1090078,negreira,PERSON
1084249,real madrid,ORGANIZATION
1084249,laporta,PERSON
1089979,negreira,EVENT
1085019,barsa,PERSON
1085019,xavi,PERSON
1088500,negreira,PERSON
1085255,madrid,ORGANIZATION
1089339,negreira,PERSON
1086901,barsa,ORGANIZATION
1086901,madrid,ORGANIZATION
1088644,negreira,PERSON
1089266,medina cantalejo,PERSON
1089266,ctarfef,ORGANIZATION
1089266,negreira,PERSON
1082799,negreira,PERSON
1082799,madrid,ORGANIZATION
1083170,negreira,PERSON
1085335,madrid,ORGANIZATION
1085335,barsa,ORGANIZATION
1085335,barcelona,ORGANIZATION
1088152,cta,ORGANIZATION
1088152,negreira',OTHER
1088505,rfef,ORGANIZATION
1088505,negreira,PERSON
1088014,negreira,PERSON
1088014,federación,ORGANIZATION
1089122,estrada fernández,PERSON
1089122,var,ORGANIZATION
1089122,enríquez negreira,PERSON
1089834,negreira,PERSON
1089834,barça,ORGANIZATION
1082752,barsa,ORGANIZATION
1082752,barsa,ORGANIZATION
1082966,barsa,ORGANIZATION
1084288,real madrid,ORGANIZATION
1082605,araujo,PERSON
1083382,ancelotti,PERSON
1082816,negreira,PERSON
1083333,madrid,ORGANIZATION
1083333,negreira,PERSON
1085164,barsa,ORGANIZATION
1087183,negreira,PERSON
1087834,barsa,ORGANIZATION
1087834,madrid,ORGANIZATION
1087834,madrid,ORGANIZATION
1090137,madrid,ORGANIZATION
1090137,barsa,ORGANIZATION
1087762,barsa,ORGANIZATION
1087762,madrid,ORGANIZATION
1088485,barsa,ORGANIZATION
1082951,barsa,ORGANIZATION
1090025,negreira,PERSON
1090025,barça,ORGANIZATION
1086738,vinicius,PERSON
1086738,negreira,PERSON
1082053,ancelotti,PERSON
1082053,pedri,PERSON
1082510,barsa,PERSON
1088072,real madrid,ORGANIZATION
1088072,negreira,OTHER
1088072,barcelona,ORGANIZATION
1088072,federación,ORGANIZATION
1089144,barsa,ORGANIZATION
1089144,madrid,ORGANIZATION
1089628,negreira boys,ORGANIZATION
1088667,negreira boys,ORGANIZATION
1088667,madrid,ORGANIZATION
1088114,real madrid,ORGANIZATION
1088114,rfef,ORGANIZATION
1088114,barça,ORGANIZATION
1085567,negreira,PERSON
1085970,negreira,PERSON
1085970,araujo,PERSON
1085970,gavi,PERSON
1085739,barcelona,ORGANIZATION
1089030,negreira,PERSON
1089030,barcelona,ORGANIZATION
1089197,negreira,PERSON
1084138,barsa,ORGANIZATION
1088809,negreira,PERSON
1087707,negreira,PERSON
1084525,barsa,ORGANIZATION
1083200,barsa,ORGANIZATION
1083200,madrid,ORGANIZATION
1082442,negreira,PERSON
1087322,barsa,PERSON
1086605,barsa,ORGANIZATION
1086605,madrid,ORGANIZATION
1086222,negreira fc,ORGANIZATION
1088623,real madrid,ORGANIZATION
1083480,real madrid,ORGANIZATION
1083480,fc barcelona,ORGANIZATION
1089712,vinicius,PERSON
1089712,negreira fc,ORGANIZATION
1086689,negreira fc,ORGANIZATION
1089814,negreira',PERSON
1088416,federación,ORGANIZATION
1088416,negreira,PERSON
1085316,gavi,PERSON
1085316,barsa,ORGANIZATION
1083251,madrid,ORGANIZATION
1087275,negreira,PERSON
1085232,real madrid,ORGANIZATION
1085232,barsa,ORGANIZATION
1085232,barcelona,ORGANIZATION
1082493,negreira,PERSON
1084056,ancelotti,PERSON
1084056,barsa,PERSON
1084101,negreira,ORGANIZATION
1086749,gavi,PERSON
1086749,negreira,LOCATION
1087159,negreira,PERSON
1086891,barça,ORGANIZATION
1086891,negreira,PERSON
1089572,negreira,PERSON
1082145,rfef,ORGANIZATION
1082145,negreira,PERSON
1084881,barsa,ORGANIZATION
1086731,negreira,PERSON
1089541,rfef,ORGANIZATION
1089541,cta,ORGANIZATION
1084461,barsa,ORGANIZATION
1084461,negreira,ORGANIZATION
1089978,madrid,ORGANIZATION
1089373,rfef,ORGANIZATION
1089373,negreira,PERSON
1084070,barsa,ORGANIZATION
1084070,madrid,ORGANIZATION
1087495,negreira,ORGANIZATION
1087858,uefa,ORGANIZATION
1087858,enríquez negreira,PERSON
1088919,negreira,PERSON
1088919,negreira,PERSON
1088919,cta,OTHER
1085546,barsa,LOCATION
1082860,negreira,PERSON
1083447,madrid,ORGANIZATION
1089747,cta,ORGANIZATION
1089747,var,TITLE
1089747,estrada fernández,PERSON
1089747,negreira,PERSON
1089504,negreira',PERSON
1089504,rfef,ORGANIZATION
1088794,barsa,ORGANIZATION
1088794,real madrid,ORGANIZATION
1082625,barsa,PERSON
1083475,barsa,ORGANIZATION
1083475,real madrid,ORGANIZATION
1084638,madrid,ORGANIZATION
1084638,negreira,ORGANIZATION
1082268,uefa,ORGANIZATION
1082268,negreira,PERSON
1089213,rfef,ORGANIZATION
1089213,negreira',PERSON
1084234,barsa,ORGANIZATION
1084234,real madrid,ORGANIZATION
1087869,barsa,TITLE
1088756,medina cantalejo,PERSON
1088756,negreira,PERSON
1088353,barça,ORGANIZATION
1088353,negreira,PERSON
1082988,madrid,ORGANIZATION
1088442,negreira,PERSON
1086199,negreira,PERSON
1088517,negreira,PERSON
1087340,vinicius,PERSON
1084650,negreira,PERSON
1086287,barsa,PERSON
1086374,barsa,ORGANIZATION
1084125,barsa,ORGANIZATION
1084900,negreira,PERSON
1084900,rfef,ORGANIZATION
1089693,var,OTHER
1089693,estrada fernández,PERSON
1089693,negreira,PERSON
1089693,barcelona,LOCATION
1089693,var,ORGANIZATION
1085663,negreira,PERSON
1085663,barça,ORGANIZATION
1085663,negreira,ORGANIZATION
1085663,barça,ORGANIZATION
1084622,barsa,ORGANIZATION
1082422,barsa,ORGANIZATION
1088275,barsa,ORGANIZATION
1087871,negreira,PERSON
1089179,medina cantalejo,PERSON
1089179,negreira,PERSON
1089179,cta,OTHER
1086184,negreira,PERSON
1086184,gavi,PERSON
1085273,barsa,ORGANIZATION
1090135,var,EVENT
1090135,negreira,PERSON
1086544,negreira,PERSON
1087380,negreira,PERSON
1088039,negreira,PERSON
1082857,negreira,PERSON
1087759,madrid,ORGANIZATION
1087759,barsa,ORGANIZATION
1090076,enríquez negreira,PERSON
1090076,barça,ORGANIZATION
1087593,barsa,ORGANIZATION
1082179,estrada fernández,PERSON
1082179,rfef,ORGANIZATION
1082179,negreira,PERSON
1082179,fiscalía,ORGANIZATION
1083631,barsa,ORGANIZATION
1083631,madrid,ORGANIZATION
1083631,araujo,PERSON
1086401,gavi,PERSON
1086401,negreira,PERSON
1084648,madrid,ORGANIZATION
1085010,barsa,PERSON
1082810,barsa,PERSON
1084157,barsa,ORGANIZATION
1086128,negreira,PERSON
1089659,estrada fernández,PERSON
1089659,enríquez negreira,PERSON
1089659,cta,ORGANIZATION
1089659,barcelona,ORGANIZATION
1085662,madrid,ORGANIZATION
1085662,madrid,ORGANIZATION
1084336,barsa,ORGANIZATION
1087599,barsa,PERSON
1087599,madrid,LOCATION
1082041,negreira,PERSON
1085349,araujo,PERSON
1085145,negreira boys,ORGANIZATION
1085145,madrid,LOCATION
1082661,negreira,PERSON
1085802,negreira fc,ORGANIZATION
1086607,negreira,PERSON
1082780,real madrid,ORGANIZATION
1082780,ancelotti,PERSON
1087771,negreira,PERSON
1087273,negreira,ORGANIZATION
1089929,barcelona,ORGANIZATION
1085528,negreira boys,ORGANIZATION
1089832,negreira,PERSON
1082710,negreira,PERSON
1089717,enríquez negreira,PERSON
1089717,cta,ORGANIZATION
1088021,federación,ORGANIZATION
1088021,madrid,ORGANIZATION
1088021,barça,ORGANIZATION
1082069,madrid,ORGANIZATION
1082069,real madrid,ORGANIZATION
1087138,barsa,ORGANIZATION
1086830,barça,ORGANIZATION
1082773,madrid,ORGANIZATION
1088192,ancelotti,PERSON
1088192,madrid,ORGANIZATION
1089711,estrada fernández,PERSON
1089711,enríquez negreira,PERSON
1082004,barça,ORGANIZATION
1082004,negreira,PERSON
1082913,xavi,PERSON
1085420,real madrid,ORGANIZATION
1085420,barsa,ORGANIZATION
1088765,barça,ORGANIZATION
1088765,negreira,PERSON
1088765,negreira,PERSON
1088765,negreira,PERSON
1087572,negreira,PERSON
1084593,vinicius,PERSON
1087309,ctarfef,PERSON
1087309,vinicius,PERSON
1084592,negreira,PERSON
1083456,real madrid,ORGANIZATION
1083456,cta,ORGANIZATION
1083456,negreira,PERSON
1086403,negreira,TITLE
1087962,madrid,ORGANIZATION
1082275,negreira,PERSON
1083313,negreira,PERSON
1083313,vini,PERSON
1087720,negreira,ORGANIZATION
1087719,negreira fc,ORGANIZATION
1083233,madrid,ORGANIZATION
1083233,barsa,ORGANIZATION
1082973,negreira,PERSON
1088106,real madrid,ORGANIZATION
1088106,fc barcelona,ORGANIZATION
1088376,rfef,ORGANIZATION
1088376,negreira,PERSON
1088973,rfef,ORGANIZATION
1088973,medina cantalejo,PERSON
1088973,rfef,ORGANIZATION
1088973,rfef,ORGANIZATION
1088973,ctarfef,ORGANIZATION
1087638,negreira,ORGANIZATION
1085492,vinicius,PERSON
1085492,gavi,PERSON
1085492,negreira,PERSON
1087401,negreira,PERSON
1082702,negreira,PERSON
1088447,rfef,ORGANIZATION
1088447,negreira,PERSON
1086525,negreira,PERSON
1088476,negreira,PERSON
1088703,barsa,ORGANIZATION
1083077,negreira,PERSON
1084957,barsa,PERSON
1088607,barsa,ORGANIZATION
1090122,madrid,ORGANIZATION
1090122,barsa,ORGANIZATION
1089765,negreira,PERSON
1086668,real madrid,ORGANIZATION
1086668,negreira,PERSON
1086668,vinicius,PERSON
1083991,barsa,ORGANIZATION
1083991,barsa,PERSON
1083991,ancelotti,PERSON
1083723,real madrid,ORGANIZATION
1083723,negreira',ORGANIZATION
1086940,real madrid,ORGANIZATION
1086940,barsa,ORGANIZATION
1085068,barsa,ORGANIZATION
1083464,barsa,PERSON
1083464,madrid,ORGANIZATION
1082541,barsa,ORGANIZATION
1082541,madrid,ORGANIZATION
1082856,barça,ORGANIZATION
1082856,negreira',PERSON
1084545,barsa,ORGANIZATION
1084545,madrid,ORGANIZATION
1086255,barsa,ORGANIZATION
1086255,madrid,ORGANIZATION
1089820,negreira,PERSON
1086588,vinicius,PERSON
1086588,negreira,PERSON
1088082,real madrid,ORGANIZATION
1088082,fc barcelona,ORGANIZATION
1082357,negreira,PERSON
1089426,cta,ORGANIZATION
1089426,negreira,EVENT
1082274,negreira',ORGANIZATION
1087648,barsa,ORGANIZATION
1083806,madrid,ORGANIZATION
1083806,negreira,PERSON
1088132,federación,ORGANIZATION
1088132,negreira,ORGANIZATION
1085315,madrid,LOCATION
1085112,negreira,ORGANIZATION
1082513,madrid,ORGANIZATION
1082513,barsa,ORGANIZATION
1084040,barsa,PERSON
1089645,real madrid,ORGANIZATION
1087332,madrid,LOCATION
1087332,barsa,LOCATION
1087332,vinicius,PERSON
1090120,negreira,PERSON
1090120,barsa,ORGANIZATION
1083429,barsa,ORGANIZATION
1083429,xavi,PERSON
1089133,rfef,ORGANIZATION
1089133,rfef,ORGANIZATION
1089133,negreira,PERSON
1085460,negreira,PERSON
1082295,negreira,PERSON
1090091,enríquez negreira,PERSON
1090091,barça,ORGANIZATION
1089611,cta,ORGANIZATION
1089611,cta,ORGANIZATION
1089611,ctarfef,ORGANIZATION
1089611,estrada fernández,PERSON
1089611,negreira,PERSON
1089611,cta,ORGANIZATION
1088430,barsa,ORGANIZATION
1083025,barsa,ORGANIZATION
1083025,var,ORGANIZATION
1083712,madrid,ORGANIZATION
1083712,ancelotti,PERSON
1088726,barsa,ORGANIZATION
1088253,enríquez negreira,PERSON
1088177,negreira',TITLE
1084797,barsa,ORGANIZATION
1084979,barsa,ORGANIZATION
1084979,madrid,ORGANIZATION
1084979,madrid,ORGANIZATION
1083659,ancelotti,PERSON
1084536,madrid,ORGANIZATION
1088708,negreira,PERSON
1088202,barsa,ORGANIZATION
1082876,negreira,PERSON
1083671,barsa,ORGANIZATION
1083671,xavi,PERSON
1088096,real madrid,ORGANIZATION
1088096,fc barcelona,ORGANIZATION
1087938,madrid,ORGANIZATION
1087938,vinicius,PERSON
1087938,barsa,PERSON
1083905,barsa,ORGANIZATION
1083905,barsa,ORGANIZATION
1085818,negreira,PERSON
1082587,pedri,PERSON
1082587,barsa,ORGANIZATION
1089443,negreira,PERSON
1088311,uefa,ORGANIZATION
1088311,negreira,PERSON
1084758,barsa,ORGANIZATION
1084288,real madrid,ORGANIZATION
1083754,barsa,ORGANIZATION
1083754,madrid,ORGANIZATION
1083754,barsa,ORGANIZATION
1084889,negreira,PERSON
1084062,barsa,ORGANIZATION
1087897,negreira,PERSON
1083760,enríquez negreira,PERSON
1083760,madrid,ORGANIZATION
1087354,negreira,PERSON
1083305,el barsa,ORGANIZATION
1083305,xavi,PERSON
1084250,madrid,ORGANIZATION
1083607,madrid,ORGANIZATION
1083607,barsa,ORGANIZATION
1084635,pedri,PERSON
1082332,gavi,PERSON
1082332,pedri,PERSON
1082332,barsa,ORGANIZATION
1089766,var,OTHER
1089766,negreira,PERSON
1086463,barsa,ORGANIZATION
1086463,madrid,ORGANIZATION
1086463,madrid,ORGANIZATION
1082825,xavi,PERSON
1085499,negreira,PERSON
1085499,laporta,PERSON
1089159,cta,ORGANIZATION
1085904,el barsa,ORGANIZATION
1085904,madrid,ORGANIZATION
1085904,xavi,PERSON
1084982,barsa,ORGANIZATION
1089074,enríquez negreira,PERSON
1089074,barça,ORGANIZATION
1083645,ancelotti,PERSON
1086188,madrid,ORGANIZATION
1086188,barsa,ORGANIZATION
1086188,vinicius,PERSON
1089268,barsa,ORGANIZATION
1089268,negreira,PERSON
1086932,madrid,ORGANIZATION
1084626,barsa,PERSON
1086883,negreira,PERSON
1086137,barcelona,ORGANIZATION
1086137,negreira,ORGANIZATION
1086137,gavi,PERSON
1088493,real madrid,ORGANIZATION
1088493,barsa,ORGANIZATION
1088493,barça,ORGANIZATION
1086882,negreira,PERSON
1089610,medina cantalejo,PERSON
1089610,cta,ORGANIZATION
1086915,vini,PERSON
1086915,madrid,ORGANIZATION
1086915,barsa,ORGANIZATION
1089595,rfef,ORGANIZATION
1089595,estrada fernández,PERSON
1089595,enríquez negreira,PERSON
1089893,barça,ORGANIZATION
1089893,uefa,ORGANIZATION
1089893,negreira,PERSON
1086216,barça,ORGANIZATION
1086216,negreira,PERSON
1086216,negreira,PERSON
1086216,gavi,PERSON
1084296,xavi,PERSON
1084296,barsa,ORGANIZATION
1085215,negreira,ORGANIZATION
1084779,negreira fc,ORGANIZATION
1087125,barsa,ORGANIZATION
1087507,negreira,PERSON
1085625,negreira,PERSON
1083925,madrid,ORGANIZATION
1089232,var,ORGANIZATION
1089500,negreira,PERSON
1088069,barsa,ORGANIZATION
1087182,var,EVENT
1087182,barsa,ORGANIZATION
1088369,rfef,ORGANIZATION
1088369,madrid,ORGANIZATION
1088369,barça,ORGANIZATION
1085794,madrid,ORGANIZATION
1085794,rfef,PERSON
1085794,negreira,PERSON
1084776,barsa,ORGANIZATION
1089031,negreira,PERSON
1085137,uefa,ORGANIZATION
1085137,enríquez negreira,PERSON
1084807,barsa,ORGANIZATION
1082499,estrada fernández,PERSON
1082499,rfef,PERSON
1082499,ctarfef,ORGANIZATION
1087416,vinicius,PERSON
1087416,negreira,LOCATION
1082311,madrid,ORGANIZATION
1083102,madrid,ORGANIZATION
1083102,xavi,PERSON
1083603,barsa,ORGANIZATION
1083603,madrid,ORGANIZATION
1082259,cta,ORGANIZATION
1082259,uefa,ORGANIZATION
1082259,fc barcelona,ORGANIZATION
1082259,cta,ORGANIZATION
1085822,madrid,ORGANIZATION
1085822,barsa,ORGANIZATION
1086980,negreira,PERSON
1087510,enríquez negreira,PERSON
1083119,madrid,ORGANIZATION
1088805,negreira,ORGANIZATION
1089232,negreira,PERSON
1089232,var,ORGANIZATION
1089232,madrid,ORGANIZATION
1087559,negreira,PERSON
1085986,negreira,PERSON
1084207,barsa,ORGANIZATION
1085471,barsa,ORGANIZATION
1085471,negreira,PERSON
1084034,barsa,ORGANIZATION
1084034,madrid,ORGANIZATION
1089882,negreira,PERSON
1088201,negreira,PERSON
1088201,laporta,PERSON
1083417,barsa,ORGANIZATION
1082772,madrid,ORGANIZATION
1082772,real madrid,ORGANIZATION
1087798,vinicius,PERSON
1087798,barsa,ORGANIZATION
1089465,cta,ORGANIZATION
1088443,negreira,PERSON
1083050,barsa,ORGANIZATION
1083050,barsa,ORGANIZATION
1083050,madrid,ORGANIZATION
1083950,madrid,ORGANIZATION
1083950,barsa,ORGANIZATION
1089003,ctarfef,ORGANIZATION
1089003,negreira,PERSON
1089060,cta,ORGANIZATION
1089060,negreira',PERSON
1086483,el barsa,ORGANIZATION
1084917,barsa,PERSON
1086347,gavi,PERSON
1086347,araujo,PERSON
1086347,negreira,PERSON
1082469,barsa,ORGANIZATION
1082469,madrid,ORGANIZATION
1082469,madrid,ORGANIZATION
1082469,barsa,ORGANIZATION
1084479,barsa,PERSON
1084479,madrid,ORGANIZATION
1087989,negreira,PERSON
1087989,madrid,ORGANIZATION
1088095,real madrid,ORGANIZATION
1088095,fc barcelona,ORGANIZATION
1082156,madrid,ORGANIZATION
1086040,negreira fc,ORGANIZATION
1088085,real madrid,ORGANIZATION
1090153,barça,ORGANIZATION
1090153,negreira,PERSON
1085518,negreira,PERSON
1085111,negreira,PERSON
1087098,negreira,ORGANIZATION
1088829,estrada fernández,PERSON
1088829,enríquez negreira,PERSON
1084983,barsa,LOCATION
1089020,barça,ORGANIZATION
1089020,real madrid,ORGANIZATION
1089020,real madrid,ORGANIZATION
1089020,barça,ORGANIZATION
1089020,negreira,PERSON
1089544,estrada fernández,PERSON
1089544,cta,OTHER
1088123,real madrid,ORGANIZATION
1088123,rfef,ORGANIZATION
1088123,barça,ORGANIZATION
1088943,ctarfef,ORGANIZATION
1086467,madrid,ORGANIZATION
1083030,negreira,PERSON
1088431,negreira,PERSON
1088431,medina cantalejo,PERSON
1082121,barsa,ORGANIZATION
1082121,barsa,ORGANIZATION
1082121,barsa,ORGANIZATION
1089476,cta,ORGANIZATION
1086752,negreira,OTHER
1083730,negreira,PERSON
1084201,barsa,ORGANIZATION
1087847,negreira fc,ORGANIZATION
1089808,negreira,PERSON
1086885,negreira,PERSON
1082337,gavi,PERSON
1082337,negreira,PERSON
1088804,cta,ORGANIZATION
1088804,barsa,ORGANIZATION
1088229,negreira,PERSON
1086378,negreira,PERSON
1087709,negreira boys,ORGANIZATION
1085724,madrid,ORGANIZATION
1085724,barsa,ORGANIZATION
1089670,fc barcelona,ORGANIZATION
1089670,enríquez negreira,PERSON
1087226,negreira,PERSON
1088398,real madrid,ORGANIZATION
1088398,real madrid,ORGANIZATION
1088398,barcelona,ORGANIZATION
1088398,barsa,PERSON
1083567,madrid,ORGANIZATION
1082636,madrid,ORGANIZATION
1089149,barça,ORGANIZATION
1089149,negreira,PERSON
1085457,vinicius,OTHER
1083269,barsa,PERSON
1089069,negreira,PERSON
1089069,cta,ORGANIZATION
1088281,barsa,ORGANIZATION
1085003,barsa,PERSON
1081995,barsa,ORGANIZATION
1081995,madrid,ORGANIZATION
1089383,rfef,ORGANIZATION
1089383,negreira,PERSON
1089383,estrada fernández,PERSON
1084324,barsa,PERSON
1084324,madrid,ORGANIZATION
1082914,madrid,ORGANIZATION
1086892,madrid,ORGANIZATION
1086892,barsa,ORGANIZATION
1088386,barsa,LOCATION
1084623,madrid,ORGANIZATION
1084623,barsa,ORGANIZATION
1089642,negreira,PERSON
1086581,real madrid,ORGANIZATION
1086581,barsa,ORGANIZATION
1086581,barcelona,ORGANIZATION
1084503,barsa,ORGANIZATION
